SHOOTER_ID,SHOOTER,GAME_ID,DATE,MATCHUP,LOCATION,W,FINAL_MARGIN,PERIOD,GAME_CLOCK,GAME_CLOCK_PERIOD,SHOT_CLOCK,SHOT_NUMBER,PTS_TYPE,PTS,FGM,SHOT_DIST,TOUCH_TIME,DRIBBLES,CLOSE_DEF_DIST,CLOSEST_DEFENDER_PLAYER_ID,CLOSEST_DEFENDER,SHOT_RESULT
203500,"Adams, Steven",0041300316,"MAY 31, 2014",OKC vs. SAS,H,L,-5,1,202,3,7.6,1,2,0,0,6.7,0.7,0,2.1,1495,"Duncan, Tim",missed
203500,"Adams, Steven",0041300315,"MAY 29, 2014",OKC @ SAS,A,L,-28,1,60,4,9.3,1,2,2,1,3.2,0.5,0,3.2,201168,"Splitter, Tiago",made
203500,"Adams, Steven",0041300315,"MAY 29, 2014",OKC @ SAS,A,L,-28,1,2,4,,2,2,0,0,19.0,0.6,0,4.3,201168,"Splitter, Tiago",missed
203500,"Adams, Steven",0041300315,"MAY 29, 2014",OKC @ SAS,A,L,-28,3,320,3,24.0,3,2,2,1,2.2,0.5,1,0.6,2564,"Diaw, Boris",made
203500,"Adams, Steven",0041300315,"MAY 29, 2014",OKC @ SAS,A,L,-28,3,26,4,22.3,4,2,2,1,3.8,2.6,1,3.4,201158,"Belinelli, Marco",made
203500,"Adams, Steven",0041300314,"MAY 27, 2014",OKC vs. SAS,H,W,13,1,77,4,16.9,1,2,2,1,5.4,0.7,0,3.7,2225,"Parker, Tony",made
203500,"Adams, Steven",0041300314,"MAY 27, 2014",OKC vs. SAS,H,W,13,2,251,3,6.0,2,2,2,1,3.9,0.8,0,1.9,1495,"Duncan, Tim",made
203500,"Adams, Steven",0041300314,"MAY 27, 2014",OKC vs. SAS,H,W,13,4,264,3,8.0,3,2,0,0,10.4,0.8,0,3.9,201965,"Ayres, Jeff",missed
203500,"Adams, Steven",0041300313,"MAY 25, 2014",OKC vs. SAS,H,W,9,1,130,4,11.9,1,2,2,1,6.1,1.0,0,2.1,203382,"Baynes, Aron",made
203500,"Adams, Steven",0041300313,"MAY 25, 2014",OKC vs. SAS,H,W,9,3,38,4,21.2,2,2,0,0,4.6,1.1,0,2.0,201168,"Splitter, Tiago",missed
203500,"Adams, Steven",0041300313,"MAY 25, 2014",OKC vs. SAS,H,W,9,4,483,2,6.6,3,2,2,1,1.8,1.0,0,1.4,1495,"Duncan, Tim",made
203500,"Adams, Steven",0041300312,"MAY 21, 2014",OKC @ SAS,A,L,-35,1,236,3,24.0,1,2,2,1,3.0,0.9,1,1.1,2225,"Parker, Tony",made
203500,"Adams, Steven",0041300312,"MAY 21, 2014",OKC @ SAS,A,L,-35,1,61,4,9.4,2,2,2,1,2.7,0.9,0,3.6,201988,"Mills, Patty",made
203500,"Adams, Steven",0041300312,"MAY 21, 2014",OKC @ SAS,A,L,-35,2,683,1,11.6,3,2,2,1,8.5,0.7,0,3.6,201980,"Green, Danny",made
203500,"Adams, Steven",0041300312,"MAY 21, 2014",OKC @ SAS,A,L,-35,3,197,3,24.0,4,2,2,1,2.0,0.4,0,1.2,1495,"Duncan, Tim",made
203500,"Adams, Steven",0041300312,"MAY 21, 2014",OKC @ SAS,A,L,-35,4,327,3,9.1,5,2,0,0,7.9,1.5,1,2.2,202709,"Joseph, Cory",missed
203500,"Adams, Steven",0041300311,"MAY 19, 2014",OKC @ SAS,A,L,-17,1,106,4,10.8,1,2,2,1,8.8,0.7,0,4.5,201168,"Splitter, Tiago",made
203500,"Adams, Steven",0041300311,"MAY 19, 2014",OKC @ SAS,A,L,-17,2,529,2,5.6,2,2,2,1,1.7,1.8,1,1.4,201158,"Belinelli, Marco",made
203500,"Adams, Steven",0041300311,"MAY 19, 2014",OKC @ SAS,A,L,-17,2,431,2,24.0,3,2,0,0,1.3,0.0,0,2.0,201168,"Splitter, Tiago",missed
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,1,388,2,24.0,1,2,0,0,6.3,1.4,0,6.1,101108,"Paul, Chris",missed
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,1,355,3,9.8,2,2,2,1,3.3,0.8,0,2.8,200755,"Redick, JJ",made
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,1,218,3,24.0,3,2,2,1,0.4,0.6,1,2.0,201933,"Griffin, Blake",made
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,1,128,4,7.1,4,2,2,1,3.2,0.8,0,1.5,201933,"Griffin, Blake",made
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,1,72,4,11.7,5,2,0,0,1.5,0.5,0,2.6,201933,"Griffin, Blake",missed
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,4,553,1,2.9,6,2,2,1,9.7,0.6,0,4.2,201175,"Davis, Glen",made
203500,"Adams, Steven",0041300236,"MAY 15, 2014",OKC @ LAC,A,W,6,4,271,3,10.8,7,2,2,1,2.5,0.0,0,2.3,2440,"Barnes, Matt",made
203500,"Adams, Steven",0041300235,"MAY 13, 2014",OKC vs. LAC,H,W,1,1,175,4,14.0,1,2,0,0,6.3,0.9,0,2.2,201933,"Griffin, Blake",missed
203500,"Adams, Steven",0041300235,"MAY 13, 2014",OKC vs. LAC,H,W,1,2,478,2,8.4,2,2,2,1,4.1,0.6,0,2.8,201933,"Griffin, Blake",made
203500,"Adams, Steven",0041300235,"MAY 13, 2014",OKC vs. LAC,H,W,1,2,264,3,17.0,3,2,2,1,5.3,3.2,1,3.4,2440,"Barnes, Matt",made
203500,"Adams, Steven",0041300235,"MAY 13, 2014",OKC vs. LAC,H,W,1,2,8,4,3.5,4,2,2,1,2.6,0.6,0,6.3,200755,"Redick, JJ",made
203500,"Adams, Steven",0041300235,"MAY 13, 2014",OKC vs. LAC,H,W,1,3,156,4,8.0,5,2,2,1,2.3,0.7,0,2.5,2037,"Crawford, Jamal",made
203500,"Adams, Steven",0041300233,"MAY 09, 2014",OKC @ LAC,A,W,6,1,112,4,24.0,1,2,2,1,1.8,0.0,0,0.5,201175,"Davis, Glen",made
203500,"Adams, Steven",0041300233,"MAY 09, 2014",OKC @ LAC,A,W,6,2,423,2,10.7,2,2,2,1,3.1,0.9,0,4.9,201599,"Jordan, DeAndre",made
203500,"Adams, Steven",0041300233,"MAY 09, 2014",OKC @ LAC,A,W,6,3,36,4,24.0,3,2,0,0,2.9,0.0,0,1.6,201933,"Griffin, Blake",missed
203500,"Adams, Steven",0041300233,"MAY 09, 2014",OKC @ LAC,A,W,6,4,489,2,13.7,4,2,0,0,1.2,1.3,0,1.3,201933,"Griffin, Blake",missed
203500,"Adams, Steven",0041300232,"MAY 07, 2014",OKC vs. LAC,H,W,11,1,116,4,6.4,1,2,2,1,3.2,0.6,0,4.5,201954,"Collison, Darren",made
203500,"Adams, Steven",0041300232,"MAY 07, 2014",OKC vs. LAC,H,W,11,2,591,1,15.6,2,2,2,1,3.0,0.7,0,2.8,2037,"Crawford, Jamal",made
203500,"Adams, Steven",0041300232,"MAY 07, 2014",OKC vs. LAC,H,W,11,3,69,4,8.0,3,2,0,0,5.0,0.6,0,2.5,201933,"Griffin, Blake",missed
203500,"Adams, Steven",0041300232,"MAY 07, 2014",OKC vs. LAC,H,W,11,4,509,2,14.7,4,2,2,1,1.1,1.4,0,2.0,201599,"Jordan, DeAndre",made
203500,"Adams, Steven",0041300157,"MAY 03, 2014",OKC vs. MEM,H,W,11,1,35,4,17.2,1,2,2,1,5.2,0.7,0,2.8,2034,"Miller, Mike",made
203500,"Adams, Steven",0041300157,"MAY 03, 2014",OKC vs. MEM,H,W,11,3,269,3,24.0,2,2,2,1,3.9,0.9,1,3.9,201188,"Gasol, Marc",made
203500,"Adams, Steven",0041300157,"MAY 03, 2014",OKC vs. MEM,H,W,11,3,81,4,5.8,3,2,2,1,7.5,0.9,0,3.3,201144,"Conley, Mike",made
203500,"Adams, Steven",0041300156,"MAY 01, 2014",OKC @ MEM,A,W,20,4,618,1,9.5,1,2,2,1,3.5,0.0,0,1.7,201188,"Gasol, Marc",made
203500,"Adams, Steven",0041300156,"MAY 01, 2014",OKC @ MEM,A,W,20,4,203,3,3.1,2,2,0,0,17.5,1.3,0,7.3,2216,"Randolph, Zach",missed
203500,"Adams, Steven",0041300151,"APR 19, 2014",OKC vs. MEM,H,W,14,3,50,4,11.8,1,2,0,0,3.1,0.7,0,0.8,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,707,1,12.8,1,2,0,0,13.7,3.6,4,1.4,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,635,1,12.6,2,2,0,0,9.7,5.5,2,2.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,460,2,12.9,3,2,2,1,5.4,4.8,2,2.0,1495,"Duncan, Tim",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,354,3,12.2,4,2,0,0,18.1,0.6,0,6.6,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,329,3,13.0,5,2,2,1,19.2,1.0,0,6.6,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,290,3,11.5,6,2,2,1,19.2,0.9,0,5.2,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,1,149,4,9.7,7,2,0,0,10.9,5.3,3,4.0,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,511,2,7.0,8,2,0,0,18.6,0.8,0,4.6,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,390,2,15.4,9,2,0,0,9.5,1.6,1,3.2,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,361,2,10.5,10,2,2,1,3.3,4.2,4,2.8,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,272,3,11.2,11,2,0,0,18.1,0.8,0,6.7,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,168,4,9.1,12,2,2,1,3.1,3.9,2,1.8,1495,"Duncan, Tim",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,107,4,14.8,13,2,2,1,18.2,0.7,0,6.8,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,2,47,4,13.1,14,2,2,1,14.8,2.2,2,3.9,1495,"Duncan, Tim",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,3,616,1,8.0,15,2,0,0,11.4,5.7,4,6.0,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,3,399,2,9.2,16,2,2,1,10.7,2.5,1,3.9,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,3,337,3,16.0,17,2,0,0,17.3,0.6,0,11.1,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,3,289,3,13.3,18,2,2,1,1.5,1.3,1,1.4,201980,"Green, Danny",made
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,3,106,4,8.8,19,2,0,0,6.5,7.1,3,2.5,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,3,52,4,10.1,20,2,0,0,7.2,6.2,4,2.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300225,"MAY 14, 2014",POR @ SAS,A,L,-22,4,536,2,13.7,21,2,2,1,15.4,2.2,1,3.7,1495,"Duncan, Tim",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,1,517,2,4.0,1,2,0,0,18.7,1.6,1,4.9,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,1,499,2,12.7,2,2,2,1,10.4,0.9,0,1.7,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,1,403,2,5.9,3,2,2,1,2.5,4.4,4,1.0,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,1,340,3,8.5,4,2,2,1,13.3,4.6,2,3.8,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,1,143,4,11.0,5,2,0,0,5.8,4.7,3,1.6,203382,"Baynes, Aron",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,2,49,4,11.8,6,2,2,1,12.4,3.2,1,2.7,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,703,1,11.2,7,2,0,0,13.7,3.7,2,15.7,2225,"Parker, Tony",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,595,1,7.2,8,2,0,0,19.4,1.1,0,17.5,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,541,1,11.8,9,2,2,1,3.0,0.0,0,3.3,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,429,2,6.0,10,2,0,0,19.7,0.9,0,10.0,202695,"Leonard, Kawhi",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,329,3,14.0,11,2,2,1,4.4,2.2,1,4.2,202695,"Leonard, Kawhi",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,98,4,7.1,12,2,0,0,7.2,5.7,3,0.7,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,97,4,24.0,13,2,2,1,4.4,0.8,0,1.3,201158,"Belinelli, Marco",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,3,15,4,9.0,14,2,2,1,6.8,5.5,2,1.0,203382,"Baynes, Aron",made
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,4,702,1,18.2,15,2,0,0,20.1,-0.2,0,3.8,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300224,"MAY 12, 2014",POR vs. SAS,H,W,11,4,668,1,5.7,16,2,0,0,18.9,2.0,1,4.0,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,685,1,12.9,1,2,0,0,16.8,4.1,3,3.0,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,557,1,8.7,2,2,0,0,11.1,5.6,4,1.6,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,472,2,13.3,3,2,2,1,9.3,2.2,1,1.6,201980,"Green, Danny",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,444,2,13.9,4,2,2,1,11.4,2.1,1,3.6,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,353,3,6.5,5,2,0,0,14.6,2.4,1,1.7,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,286,3,10.4,6,2,0,0,5.4,5.7,4,1.4,202695,"Leonard, Kawhi",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,233,3,12.9,7,2,0,0,15.9,0.9,0,7.6,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,199,3,8.3,8,2,2,1,17.3,0.0,0,7.2,1495,"Duncan, Tim",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,161,4,11.3,9,2,0,0,8.8,3.7,3,1.3,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,1,50,4,15.0,10,2,0,0,6.7,2.4,1,3.7,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,2,446,2,24.0,11,2,2,1,2.3,0.1,0,4.5,201988,"Mills, Patty",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,2,411,2,8.5,12,2,2,1,11.1,2.3,1,4.2,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,704,1,8.1,13,2,0,0,8.8,1.2,1,1.8,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,268,3,16.4,14,2,0,0,8.7,2.0,2,3.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,238,3,23.7,15,2,0,0,3.5,0.0,0,1.7,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,204,3,10.2,16,2,0,0,15.0,1.7,1,3.9,202695,"Leonard, Kawhi",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,181,3,8.8,17,2,2,1,2.3,0.7,0,0.4,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,156,4,12.4,18,2,2,1,19.5,0.7,0,6.0,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,3,124,4,9.5,19,2,2,1,11.3,2.6,2,2.3,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,4,645,1,13.0,20,2,2,1,4.9,0.7,0,0.7,201980,"Green, Danny",made
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,4,536,2,11.2,21,2,0,0,17.2,0.8,0,6.4,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,4,292,3,13.4,22,2,0,0,18.0,2.4,3,3.1,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300223,"MAY 10, 2014",POR vs. SAS,H,L,-15,4,288,3,23.2,23,2,0,0,2.4,0.0,0,0.8,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,1,629,1,3.3,1,2,2,1,13.8,4.2,3,4.1,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,1,601,1,8.9,2,2,0,0,10.3,8.1,3,2.6,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,1,551,1,6.4,3,2,0,0,3.9,7.0,5,0.6,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,1,520,2,14.7,4,2,0,0,20.7,1.2,0,10.3,2225,"Parker, Tony",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,1,514,2,21.1,5,2,0,0,2.0,0.0,0,0.8,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,1,69,4,9.5,6,2,2,1,13.3,2.9,1,8.5,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,2,507,2,9.1,7,2,0,0,7.6,5.4,4,1.9,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,2,439,2,11.9,8,2,2,1,4.7,2.1,1,2.1,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,2,400,2,10.5,9,2,0,0,3.6,0.8,0,4.0,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,2,375,2,13.0,10,2,0,0,4.4,0.6,0,3.0,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,3,694,1,14.0,11,2,0,0,11.2,5.3,5,3.3,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,3,526,2,21.2,12,2,2,1,4.8,0.9,0,1.6,201980,"Green, Danny",made
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,3,400,2,14.2,13,2,0,0,5.9,3.8,3,1.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,3,322,3,8.4,14,2,0,0,5.2,2.7,1,2.1,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,3,316,3,2.5,15,2,0,0,13.6,1.6,1,2.7,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,3,314,3,1.1,16,2,0,0,18.0,0.2,0,3.8,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,4,648,1,3.5,17,2,0,0,3.1,1.0,0,1.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,4,367,2,5.1,18,2,2,1,9.1,5.0,2,3.8,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,4,302,3,9.0,19,2,2,1,11.2,5.4,4,3.5,2564,"Diaw, Boris",made
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,4,261,3,18.7,20,2,0,0,20.0,0.8,0,5.3,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,4,227,3,15.0,21,2,0,0,6.3,4.5,2,1.6,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300222,"MAY 08, 2014",POR @ SAS,A,L,-17,4,181,3,6.5,22,2,0,0,11.9,5.8,5,3.7,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,1,599,1,12.3,1,2,0,0,17.8,4.9,1,4.8,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,1,493,2,6.2,2,2,2,1,14.3,6.9,7,3.4,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,1,393,2,9.1,3,2,0,0,8.3,6.6,5,1.2,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,1,323,3,9.3,4,2,0,0,14.8,4.8,3,3.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,1,167,4,10.7,5,2,0,0,12.3,5.0,3,2.9,1938,"Ginobili, Manu",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,574,1,4.7,6,2,2,1,21.7,0.8,0,4.1,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,546,1,16.0,7,2,0,0,16.4,1.0,0,5.2,203382,"Baynes, Aron",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,535,2,15.8,8,2,0,0,9.9,4.7,2,3.2,203382,"Baynes, Aron",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,476,2,6.3,9,2,0,0,8.2,4.0,2,2.5,201158,"Belinelli, Marco",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,474,2,24.0,10,2,2,1,1.4,0.0,0,2.4,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,350,3,13.4,11,2,0,0,7.3,2.2,2,2.3,1495,"Duncan, Tim",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,348,3,24.0,12,2,2,1,2.5,0.0,0,3.2,201158,"Belinelli, Marco",made
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,232,3,6.5,13,2,0,0,9.5,5.3,3,5.4,201168,"Splitter, Tiago",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,178,4,13.5,14,2,2,1,0.9,1.0,0,3.1,1495,"Duncan, Tim",made
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,118,4,4.2,15,2,2,1,13.8,7.6,1,1.8,201168,"Splitter, Tiago",made
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,83,4,12.6,16,2,0,0,4.5,2.0,1,1.4,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,2,36,4,6.9,17,2,0,0,3.2,0.8,0,2.1,2564,"Diaw, Boris",missed
200746,"Aldridge, LaMarcus",0041300221,"MAY 06, 2014",POR @ SAS,A,L,-24,3,420,2,8.7,18,2,0,0,12.1,4.9,3,2.5,201168,"Splitter, Tiago",missed
