SHOOTER_ID,SHOOTER,GAME_ID,DATE,MATCHUP,LOCATION,W,FINAL_MARGIN,PERIOD,GAME_CLOCK,GAME_CLOCK_PERIOD,SHOT_CLOCK,SHOT_NUMBER,PTS_TYPE,PTS,FGM,SHOT_DIST,TOUCH_TIME,DRIBBLES,CLOSE_DEF_DIST,CLOSEST_DEFENDER_PLAYER_ID,CLOSEST_DEFENDER,SHOT_RESULT
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,2,352,3,5.0,9,2,2,1,14.7,2.9,1,4.0,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,2,203,3,20.0,10,2,2,1,0.6,1.2,0,2.8,201145,"Green, Jeff",made
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,2,47,4,12.3,11,2,2,1,3.2,0.7,0,5.5,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,678,1,15.5,12,2,0,0,19.4,0.8,0,9.2,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,647,1,13.4,13,2,0,0,3.3,2.6,1,1.8,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,607,1,10.5,14,3,0,0,23.4,2.2,1,4.9,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,519,2,1.4,15,3,0,0,25.7,0.7,0,6.5,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,480,2,12.5,16,2,0,0,8.7,6.9,3,0.0,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,389,2,9.0,17,2,0,0,3.8,4.7,3,0.0,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,3,215,3,8.5,18,2,0,0,19.4,1.9,1,3.6,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,4,432,2,24.0,19,2,0,0,0.9,0.0,0,3.8,202720,"Leuer, Jon",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,4,432,2,24.0,20,2,0,0,0.3,0.0,0,3.8,202720,"Leuer, Jon",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,4,189,3,9.3,21,2,0,0,12.4,4.0,3,3.1,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400174,"APR 27, 2015",POR vs. MEM,H,W,7,4,1,4,,22,2,2,1,2.3,0.0,0,2.8,201188,"Gasol, Marc",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,1,708,1,13.1,1,2,0,0,19.4,0.8,0,7.6,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,1,674,1,12.5,2,2,0,0,19.4,0.9,0,6.3,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,1,638,1,0.7,3,2,0,0,10.6,3.3,1,4.1,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,1,567,1,9.3,4,2,0,0,3.3,1.7,2,2.5,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,1,271,3,7.6,5,2,0,0,18.9,1.5,0,4.0,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,2,578,1,9.4,6,2,0,0,19.7,1.6,1,5.2,201145,"Green, Jeff",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,2,495,2,5.6,7,3,0,0,25.4,0.9,0,8.5,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,2,454,2,6.6,8,2,2,1,2.1,6.3,3,1.7,201585,"Koufos, Kosta",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,2,155,4,4.9,9,2,0,0,17.9,2.8,2,3.4,201144,"Conley, Mike",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,2,20,4,9.8,10,2,0,0,7.0,3.5,3,3.5,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,3,593,1,9.1,11,2,2,1,9.9,2.1,1,1.5,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,3,514,2,12.7,12,2,0,0,11.8,3.0,2,4.2,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,3,487,2,7.2,13,2,2,1,17.2,1.8,1,4.1,201584,"Lee, Courtney",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,3,388,2,5.2,14,2,2,1,18.4,6.3,6,3.9,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,3,208,3,8.0,15,2,2,1,12.7,2.4,1,3.8,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,4,655,1,10.2,16,2,2,1,18.9,4.1,4,2.9,1713,"Carter, Vince",made
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,4,526,2,14.9,17,2,0,0,13.8,3.2,2,3.3,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400173,"APR 25, 2015",POR vs. MEM,H,L,-6,4,483,2,10.0,18,2,0,0,13.7,1.1,1,5.3,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,1,688,1,8.7,1,2,0,0,22.4,1.7,1,5.4,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,1,604,1,7.9,2,3,3,1,24.8,0.9,0,8.3,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,1,453,2,2.0,3,2,2,1,4.4,5.7,7,1.1,201188,"Gasol, Marc",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,1,372,2,10.9,4,2,2,1,19.8,2.7,3,4.9,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,1,332,3,5.7,5,2,2,1,19.1,3.7,0,5.3,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,1,228,3,2.3,6,2,0,0,22.4,3.9,1,2.3,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,2,702,1,6.6,7,2,2,1,8.7,4.5,3,3.0,2754,"Allen, Tony",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,2,663,1,6.3,8,2,0,0,14.1,3.0,2,4.4,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,2,602,1,13.4,9,2,0,0,1.3,3.9,0,4.0,201145,"Green, Jeff",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,2,524,2,1.2,10,2,0,0,13.0,3.5,2,2.6,2754,"Allen, Tony",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,2,320,3,9.3,11,2,0,0,18.2,4.2,1,4.5,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,3,704,1,9.0,12,2,2,1,17.6,2.9,2,5.1,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,3,407,2,4.0,13,2,0,0,16.2,5.2,4,2.8,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,3,345,3,9.5,14,2,0,0,18.6,3.1,0,5.4,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,3,305,3,7.1,15,2,2,1,10.3,0.0,0,6.6,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,3,238,3,15.9,16,2,0,0,20.4,2.5,2,2.3,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,3,150,4,1.6,17,2,0,0,3.9,0.4,0,4.2,201145,"Green, Jeff",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,4,564,1,16.7,18,2,0,0,11.2,4.3,3,3.5,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,4,535,2,10.9,19,2,0,0,12.9,3.1,2,4.0,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400172,"APR 22, 2015",POR @ MEM,A,L,-15,4,390,2,0.9,20,3,0,0,25.5,0.9,0,5.8,2757,"Udrih, Beno",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,610,1,6.7,1,2,0,0,14.9,3.3,3,7.2,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,586,1,15.4,2,2,0,0,20.8,0.8,0,6.3,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,535,2,7.5,3,2,2,1,4.3,0.8,0,2.2,201188,"Gasol, Marc",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,490,2,3.3,4,3,0,0,24.7,1.9,1,5.0,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,438,2,15.7,5,2,0,0,3.8,2.0,1,1.8,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,437,2,24.0,6,2,2,1,3.3,0.9,0,3.3,201188,"Gasol, Marc",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,354,3,13.0,7,2,0,0,18.2,3.2,1,4.1,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,348,3,22.3,8,2,2,1,3.3,0.9,0,4.4,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,198,3,7.6,9,2,0,0,12.1,2.7,2,4.4,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,173,4,5.5,10,2,0,0,7.7,3.3,3,2.8,2754,"Allen, Tony",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,1,32,4,7.7,11,2,0,0,9.2,4.2,4,3.6,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,455,2,8.4,12,2,0,0,6.4,5.4,3,2.6,201145,"Green, Jeff",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,450,2,23.1,13,2,2,1,3.3,0.0,0,0.7,201585,"Koufos, Kosta",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,407,2,5.7,14,2,0,0,17.3,1.8,1,6.3,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,319,3,17.9,15,2,0,0,3.3,1.4,1,1.0,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,255,3,7.0,16,2,2,1,2.6,0.0,0,2.3,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,150,4,12.8,17,2,2,1,2.0,1.1,0,6.3,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,2,9,4,4.8,18,2,2,1,7.8,4.5,4,2.6,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,577,1,11.6,19,2,2,1,14.4,3.3,3,3.4,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,504,2,15.4,20,2,0,0,15.5,2.8,1,3.3,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,454,2,3.9,21,2,0,0,15.1,3.3,3,6.4,2216,"Randolph, Zach",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,298,3,10.9,22,3,3,1,25.0,0.9,0,4.7,2216,"Randolph, Zach",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,107,4,14.8,23,2,2,1,3.6,1.5,1,2.2,2754,"Allen, Tony",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,85,4,18.6,24,3,0,0,25.1,0.9,0,8.9,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,30,4,24.0,25,2,2,1,1.7,0.0,0,0.0,2754,"Allen, Tony",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,3,1,4,,26,2,0,0,10.2,2.9,2,2.1,201188,"Gasol, Marc",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,674,1,13.3,27,2,0,0,19.4,1.4,1,5.1,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,635,1,8.8,28,2,0,0,2.8,3.9,3,1.1,201585,"Koufos, Kosta",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,634,1,7.9,29,2,2,1,1.6,0.0,0,0.6,201585,"Koufos, Kosta",made
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,604,1,24.0,30,2,0,0,1.2,0.6,0,2.1,201145,"Green, Jeff",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,603,1,24.0,31,2,0,0,1.8,0.4,0,2.5,2757,"Udrih, Beno",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,438,2,4.5,32,3,0,0,27.0,3.1,4,4.0,2754,"Allen, Tony",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,353,3,17.7,33,2,0,0,19.6,1.0,0,3.8,2754,"Allen, Tony",missed
200746,"Aldridge, LaMarcus",0041400171,"APR 19, 2015",POR @ MEM,A,L,-14,4,201,3,14.9,34,3,3,1,24.5,1.9,1,8.2,201188,"Gasol, Marc",made
2754,"Allen, Tony",0041400226,"MAY 15, 2015",MEM vs. GSW,H,L,-13,1,599,1,13.6,1,2,0,0,18.2,1.1,0,10.6,201939,"Curry, Stephen",missed
2754,"Allen, Tony",0041400226,"MAY 15, 2015",MEM vs. GSW,H,L,-13,1,532,2,10.9,2,2,2,1,17.2,3.0,2,12.2,101106,"Bogut, Andrew",made
2754,"Allen, Tony",0041400226,"MAY 15, 2015",MEM vs. GSW,H,L,-13,1,467,2,9.5,3,2,0,0,4.6,0.9,0,1.9,101106,"Bogut, Andrew",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,1,562,1,18.1,1,2,2,1,20.5,3.2,3,10.2,101106,"Bogut, Andrew",made
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,1,538,2,19.6,2,3,0,0,22.1,1.0,0,6.1,202691,"Thompson, Klay",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,1,515,2,6.4,3,3,0,0,22.3,1.3,0,16.8,201939,"Curry, Stephen",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,1,367,2,2.0,4,3,0,0,24.3,1.0,0,12.0,101106,"Bogut, Andrew",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,2,544,1,13.0,5,2,2,1,2.8,0.9,0,1.2,101135,"Lee, David",made
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,2,323,3,24.0,6,2,0,0,1.2,0.0,0,2.6,101106,"Bogut, Andrew",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,3,646,1,15.8,7,2,0,0,2.8,1.5,1,0.0,203110,"Green, Draymond",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,3,462,2,6.0,8,2,0,0,14.3,1.0,0,9.9,203084,"Barnes, Harrison",missed
2754,"Allen, Tony",0041400224,"MAY 11, 2015",MEM vs. GSW,H,L,-17,3,459,2,23.6,9,2,0,0,3.7,1.0,0,1.3,101106,"Bogut, Andrew",missed
2754,"Allen, Tony",0041400223,"MAY 09, 2015",MEM vs. GSW,H,W,10,1,394,2,4.3,1,2,0,0,19.6,1.4,1,5.1,203084,"Barnes, Harrison",missed
